,op_num,cus_num,pause_prob,fix_lam,fix_rls,total_ptcls,multi_run,eps,bf_time,avg_qsz,avg_qpc,avg_wt,job_scale,mean_ot
44,38.93,1.0,0.0,50.0,8.0,15046.0,20.0,0.08,720.0,45.08071285295479,0.015465081596210906,5.1836935026349735,50.0,16.301200686106345
45,38.93,1.0,1.0,50.0,8.0,14996.6,20.0,0.08,720.0,57.97247338373708,0.01988764095496984,3.9538166250538884,50.0,16.301200686106345
46,38.57,1.0,0.0,50.0,8.0,14996.7,20.0,0.07,720.0,45.019318006480475,0.015444019899307196,5.286724974888989,50.0,16.301200686106345
47,38.57,1.0,1.0,50.0,8.0,15016.8,20.0,0.07,720.0,60.92629223885203,0.020900957886398636,5.262885649630259,50.0,16.301200686106345
48,38.21,1.0,0.0,50.0,8.0,14976.95,20.0,0.06,720.0,45.21149513963895,0.015509946874661732,5.44298207084906,50.0,16.301200686106345
49,38.21,1.0,1.0,50.0,8.0,15023.25,20.0,0.06,720.0,62.92714087332202,0.021587355359630196,6.343583294862817,50.0,16.301200686106345
50,37.85,1.0,0.0,50.0,8.0,14952.55,20.0,0.05,720.0,50.472496528313535,0.017314750095476342,7.88367884010608,50.0,16.301200686106345
51,37.85,1.0,1.0,50.0,8.0,15006.85,20.0,0.05,720.0,68.20138095972844,0.0233967001577113,8.80729464149561,50.0,16.301200686106345
52,37.49,1.0,0.0,50.0,8.0,14971.0,20.0,0.04,720.0,55.980573985496065,0.019204313545624723,10.576222189238553,50.0,16.301200686106345
53,37.49,1.0,1.0,50.0,8.0,14985.9,20.0,0.04,720.0,73.57913130689708,0.025241554479209977,11.420823179335164,50.0,16.301200686106345
54,37.13,1.0,0.0,50.0,8.0,14989.4,20.0,0.03,720.0,66.23568893689246,0.02272236327166122,15.416390624711195,50.0,16.301200686106345
55,37.13,1.0,1.0,50.0,8.0,15003.6,20.0,0.03,720.0,81.07599135935813,0.02781337610955682,14.942265049811875,50.0,16.301200686106345
56,36.77,1.0,0.0,50.0,8.0,15043.0,20.0,0.02,720.0,75.1261147970992,0.02577225207447657,19.64008888855676,50.0,16.301200686106345
57,36.77,1.0,1.0,50.0,8.0,14992.5,20.0,0.02,720.0,97.65570128066656,0.033501098209491105,22.929930661895845,50.0,16.301200686106345
58,36.4,1.0,0.0,50.0,8.0,14949.5,20.0,0.01,720.0,95.56941829964512,0.03278539221257123,29.603310692221697,50.0,16.301200686106345
59,36.4,1.0,1.0,50.0,8.0,14989.2,20.0,0.01,720.0,116.30963585866378,0.03990038965991897,31.9705856638665,50.0,16.301200686106345
60,36.04,1.0,0.0,50.0,8.0,14984.85,20.0,0.0,720.0,134.69802499614258,0.046208584904337074,48.17561948579457,50.0,16.301200686106345
61,36.04,1.0,1.0,50.0,8.0,14965.9,20.0,0.0,720.0,122.86948001851566,0.04215076501492818,35.13679237143374,50.0,16.301200686106345
