,op_num,cus_num,pause_prob,fix_lam,fix_rls,total_ptcls,multi_run,eps,bf_time,avg_qsz,avg_qpc,avg_wt,job_scale,mean_ot
67,8.5,1.0,0.5,5.0,17.0,1510.05,20.0,0.18,720.0,13.929694491590805,0.0047786258976297786,24.737361220864535,5.0,33.59451114922813
68,8.5,1.0,1.0,5.0,17.0,1499.7,20.0,0.18,720.0,14.722643110631077,0.005050649437609289,19.90847073521605,5.0,33.59451114922813
69,8.43,1.0,0.0,5.0,17.0,1492.45,20.0,0.17,720.0,10.161410276191944,0.003485904039860015,15.968655096876248,5.0,33.59451114922813
70,8.43,1.0,0.5,5.0,17.0,1504.35,20.0,0.17,720.0,13.369942910044747,0.004586601341353258,22.27730726024931,5.0,33.59451114922813
71,8.43,1.0,1.0,5.0,17.0,1502.15,20.0,0.17,720.0,15.293411510569358,0.005246453348394291,22.9900163074871,5.0,33.59451114922813
72,8.36,1.0,0.0,5.0,17.0,1499.65,20.0,0.16,720.0,13.45483721647894,0.0046157246025656734,30.371659880922504,5.0,33.59451114922813
73,8.36,1.0,0.5,5.0,17.0,1497.55,20.0,0.16,720.0,15.064125906495912,0.0051677961943382205,29.51229655742738,5.0,33.59451114922813
74,8.36,1.0,1.0,5.0,17.0,1499.0,20.0,0.16,720.0,15.333436198117575,0.00526018394446572,23.309020698817754,5.0,33.59451114922813
75,8.29,1.0,0.0,5.0,17.0,1496.8,20.0,0.15,720.0,11.864781669495448,0.004070251001542177,23.375529759373126,5.0,33.59451114922813
76,8.29,1.0,0.5,5.0,17.0,1503.2,20.0,0.15,720.0,15.421802191019903,0.005290498178737531,31.749893658730365,5.0,33.59451114922813
77,8.29,1.0,1.0,5.0,17.0,1509.05,20.0,0.15,720.0,16.23272643110631,0.0055686883125579114,27.143873704584337,5.0,33.59451114922813
78,8.22,1.0,0.0,5.0,17.0,1511.05,20.0,0.14,720.0,13.160091035334053,0.004514610989823003,28.836003341881604,5.0,33.59451114922813
79,8.22,1.0,0.5,5.0,17.0,1502.4,20.0,0.14,720.0,15.028274957568277,0.005155497412544863,30.5325645165697,5.0,33.59451114922813
80,8.22,1.0,1.0,5.0,17.0,1488.8,20.0,0.14,720.0,16.65752970220645,0.005714418422712333,30.22649635720714,5.0,33.59451114922813
81,8.14,1.0,0.0,5.0,17.0,1500.85,20.0,0.13,720.0,13.607707143959265,0.004668167116281052,31.234596399821584,5.0,33.59451114922813
82,8.14,1.0,0.5,5.0,17.0,1494.55,20.0,0.13,720.0,14.18787995679679,0.004867197240753616,26.45877561375887,5.0,33.59451114922813
83,8.14,1.0,1.0,5.0,17.0,1509.2,20.0,0.13,720.0,16.89706835364913,0.005796592917203818,30.45266641796722,5.0,33.59451114922813
84,8.07,1.0,0.0,5.0,17.0,1490.45,20.0,0.12,720.0,13.472643110631076,0.004621832971056973,31.347887979633448,5.0,33.59451114922813
85,8.07,1.0,0.5,5.0,17.0,1500.95,20.0,0.12,720.0,14.028143804968368,0.004812399246987433,25.79459157371163,5.0,33.59451114922813
86,8.07,1.0,1.0,5.0,17.0,1505.2,20.0,0.12,720.0,17.166556087023608,0.005889041539287687,31.937203359923252,5.0,33.59451114922813
