,op_num,cus_num,pause_prob,fix_lam,fix_rls,total_ptcls,multi_run,eps,bf_time,avg_qsz,avg_qpc,avg_wt,job_scale,mean_ot
37,9.95,1.0,0.5,2.0,43.0,599.4,20.0,0.38,720.0,9.84041814534794,0.0033757866707883155,10.789830394898242,2.0,85.50360205831905
38,9.95,1.0,1.0,2.0,43.0,591.85,20.0,0.38,720.0,11.024294090418145,0.0037819190704693464,7.638660478154489,2.0,85.50360205831905
39,9.88,1.0,0.0,2.0,43.0,593.1,20.0,0.37,720.0,7.793249498534177,0.002673498970337625,8.278555137576422,2.0,85.50360205831905
40,9.88,1.0,0.5,2.0,43.0,605.55,20.0,0.37,720.0,9.818052769634315,0.0033681141576790102,10.256797674510157,2.0,85.50360205831905
41,9.88,1.0,1.0,2.0,43.0,594.65,20.0,0.37,720.0,11.525034716864681,0.003953699731342943,9.998613717558488,2.0,85.50360205831905
42,9.8,1.0,0.0,2.0,43.0,600.25,20.0,0.36,720.0,7.796674895849406,0.0026746740637562283,8.496857702172457,2.0,85.50360205831905
43,9.8,1.0,0.5,2.0,43.0,607.45,20.0,0.36,720.0,10.238944607313687,0.003512502438186514,13.74832284018117,2.0,85.50360205831905
44,9.8,1.0,1.0,2.0,43.0,601.55,20.0,0.36,720.0,11.560515352569048,0.003965871476009965,10.652178992905466,2.0,85.50360205831905
45,9.73,1.0,0.0,2.0,43.0,600.3,20.0,0.35,720.0,8.013817312143187,0.0027491654587112136,9.77485497433327,2.0,85.50360205831905
46,9.73,1.0,0.5,2.0,43.0,593.4,20.0,0.35,720.0,9.488589723808055,0.0032550908143423856,7.914952426547454,2.0,85.50360205831905
47,9.73,1.0,1.0,2.0,43.0,598.3,20.0,0.35,720.0,11.88598210152754,0.0040775238770248854,12.723321095560276,2.0,85.50360205831905
48,9.66,1.0,0.0,2.0,43.0,597.4,20.0,0.34,720.0,7.862575219873476,0.002697281379030352,11.269681363601133,2.0,85.50360205831905
49,9.66,1.0,0.5,2.0,43.0,598.1,20.0,0.34,720.0,9.784130535411201,0.0033564770275853178,10.919380335912015,2.0,85.50360205831905
50,9.66,1.0,1.0,2.0,43.0,600.4,20.0,0.34,720.0,11.309296404875791,0.0038796900188253144,10.308810221829814,2.0,85.50360205831905
51,9.59,1.0,0.0,2.0,43.0,592.5,20.0,0.33,720.0,8.120999845702823,0.0027859347669649476,11.868845290910723,2.0,85.50360205831905
52,9.59,1.0,0.5,2.0,43.0,592.5,20.0,0.33,720.0,10.316131769788614,0.0035389817392070715,16.731253048139102,2.0,85.50360205831905
53,9.59,1.0,1.0,2.0,43.0,605.3,20.0,0.33,720.0,11.69085789230057,0.004010585897873266,12.046075063935335,2.0,85.50360205831905
54,9.52,1.0,0.0,2.0,43.0,602.85,20.0,0.32,720.0,8.52813609010955,0.002925604147550446,16.702260257665994,2.0,85.50360205831905
55,9.52,1.0,0.5,2.0,43.0,603.85,20.0,0.32,720.0,10.32012806665638,0.0035403526815287753,16.641442887675023,2.0,85.50360205831905
56,9.52,1.0,1.0,2.0,43.0,600.05,20.0,0.32,720.0,11.787085326338529,0.004043597024472908,13.351601509681718,2.0,85.50360205831905
57,9.44,1.0,0.0,2.0,43.0,597.1,20.0,0.31,720.0,7.821894769325721,0.0026833258213810364,9.765213653499636,2.0,85.50360205831905
58,9.44,1.0,0.5,2.0,43.0,590.9,20.0,0.31,720.0,10.041459651288383,0.0034447545973545052,14.532822663420882,2.0,85.50360205831905
59,9.44,1.0,1.0,2.0,43.0,598.1,20.0,0.31,720.0,11.292925474463814,0.003874073919198564,10.242996633637064,2.0,85.50360205831905
60,9.37,1.0,0.0,2.0,43.0,592.2,20.0,0.3,720.0,7.570745255361827,0.0025971681836575735,9.62582348763364,2.0,85.50360205831905
61,9.37,1.0,0.5,2.0,43.0,604.3,20.0,0.3,720.0,10.365159697577536,0.0035558009254125335,15.856350333419181,2.0,85.50360205831905
62,9.37,1.0,1.0,2.0,43.0,595.65,20.0,0.3,720.0,12.158671501311527,0.004171070840930198,18.215806584163474,2.0,85.50360205831905
63,9.3,1.0,0.0,2.0,43.0,606.05,20.0,0.29,720.0,8.027110013886745,0.0027537255622252983,12.012215305694996,2.0,85.50360205831905
64,9.3,1.0,0.5,2.0,43.0,605.35,20.0,0.29,720.0,11.345070205215244,0.003891962334550684,26.61208651652301,2.0,85.50360205831905
65,9.3,1.0,1.0,2.0,43.0,597.55,20.0,0.29,720.0,11.641853109088105,0.0039937746514882005,14.398089987570367,2.0,85.50360205831905
66,9.23,1.0,0.0,2.0,43.0,599.35,20.0,0.28,720.0,8.421647893843542,0.0028890730339085906,16.440960501995203,2.0,85.50360205831905
67,9.23,1.0,0.5,2.0,43.0,601.25,20.0,0.28,720.0,10.365746026847708,0.003556002067529231,17.03964475297547,2.0,85.50360205831905
68,9.23,1.0,1.0,2.0,43.0,601.85,20.0,0.28,720.0,11.958594352723347,0.0041024337402138416,17.047695209885504,2.0,85.50360205831905
69,9.15,1.0,0.0,2.0,43.0,598.65,20.0,0.27,720.0,8.857668569665176,0.003038651310348259,21.816300995560766,2.0,85.50360205831905
70,9.15,1.0,0.5,2.0,43.0,609.05,20.0,0.27,720.0,10.677796636321554,0.003663052019321288,20.367308812723962,2.0,85.50360205831905
71,9.15,1.0,1.0,2.0,43.0,606.85,20.0,0.27,720.0,12.573638327418609,0.004313426527416332,21.98689604833904,2.0,85.50360205831905
72,9.08,1.0,0.0,2.0,43.0,610.5,20.0,0.26,720.0,9.40607930874865,0.0032267853546307547,25.52850919925445,2.0,85.50360205831905
73,9.08,1.0,0.5,2.0,43.0,600.5,20.0,0.26,720.0,10.415977472612253,0.0035732341243952842,17.92739261301225,2.0,85.50360205831905
74,9.08,1.0,1.0,2.0,43.0,597.2,20.0,0.26,720.0,11.717011263693877,0.004019557894920712,15.8245971276825,2.0,85.50360205831905
75,9.01,1.0,0.0,2.0,43.0,602.35,20.0,0.25,720.0,8.692030550840919,0.002981828662381104,18.322190198992924,2.0,85.50360205831905
76,9.01,1.0,0.5,2.0,43.0,598.8,20.0,0.25,720.0,10.626346242863756,0.0036454017985810484,21.187484929518128,2.0,85.50360205831905
77,9.01,1.0,1.0,2.0,43.0,596.15,20.0,0.25,720.0,12.427966363215551,0.0042634532978441,22.6844038017291,2.0,85.50360205831905
78,8.94,1.0,0.0,2.0,43.0,592.0,20.0,0.24,720.0,8.5408270328653,0.0029299578157342366,18.682061653577367,2.0,85.50360205831905
79,8.94,1.0,0.5,2.0,43.0,592.85,20.0,0.24,720.0,10.848001851566115,0.003721441458513247,25.131848466870863,2.0,85.50360205831905
80,8.94,1.0,1.0,2.0,43.0,602.0,20.0,0.24,720.0,12.97661626292239,0.004451669386937355,27.004940693984075,2.0,85.50360205831905
81,8.87,1.0,0.0,2.0,43.0,591.85,20.0,0.23,720.0,8.383922234223114,0.002876131126663161,16.411036875470266,2.0,85.50360205831905
82,8.87,1.0,0.5,2.0,43.0,600.3,20.0,0.23,720.0,10.468855114951396,0.0035913739673932746,20.14948601169414,2.0,85.50360205831905
83,8.87,1.0,1.0,2.0,43.0,598.35,20.0,0.23,720.0,12.73051226662552,0.004367242630060213,25.968486114082644,2.0,85.50360205831905
84,8.79,1.0,0.0,2.0,43.0,598.65,20.0,0.22,720.0,9.179077302885359,0.003148911596187087,22.668675573312747,2.0,85.50360205831905
85,8.79,1.0,0.5,2.0,43.0,604.3,20.0,0.22,720.0,11.556387903101372,0.003964455541372683,29.761295374273335,2.0,85.50360205831905
86,8.79,1.0,1.0,2.0,43.0,599.2,20.0,0.22,720.0,12.57853726276809,0.004315107122733479,24.707027999672242,2.0,85.50360205831905
87,8.72,1.0,0.0,2.0,43.0,599.9,20.0,0.21,720.0,9.617775034716866,0.0032994082451858887,30.220919987628985,2.0,85.50360205831905
88,8.72,1.0,0.5,2.0,43.0,597.5,20.0,0.21,720.0,11.881970374942139,0.004076147641489584,35.185350519733326,2.0,85.50360205831905
89,8.72,1.0,1.0,2.0,43.0,598.85,20.0,0.21,720.0,12.292447153217097,0.004216963002818901,21.558742312749303,2.0,85.50360205831905
90,8.65,1.0,0.0,2.0,43.0,606.1,20.0,0.2,720.0,10.668045054775499,0.003659706708327787,38.95839334798896,2.0,85.50360205831905
91,8.65,1.0,0.5,2.0,43.0,607.7,20.0,0.2,720.0,12.268214781669494,0.00420865001086432,38.735133772478704,2.0,85.50360205831905
92,8.65,1.0,1.0,2.0,43.0,605.9,20.0,0.2,720.0,13.940503008794938,0.004782333793754695,36.63746474386192,2.0,85.50360205831905
